q,lam,eps_star,eps,seed,phi_func,rho_func,act_child,phi_maxangle,has_parent,rec
0.1,0.2,0.024275510464376558,0.03992916220008952,15,74.79707336425781,0.9824327230453491,0.8457662463188171,74.79707336425781,1,0.10301222652196884
0.1,0.2,0.024275510464376558,0.04922653742703374,0,82.09437561035156,0.9888857007026672,0.8788535594940186,82.09437561035156,1,0.1020488515496254
0.1,0.2,0.024275510464376558,0.04922653742703374,1,83.99705505371094,0.972338855266571,0.8654702305793762,83.99705505371094,1,0.09359967708587646
0.1,0.2,0.024275510464376558,0.04922653742703374,2,81.89046478271484,0.9869748950004578,0.8757243156433105,81.89046478271484,1,0.16400326788425446
0.1,0.2,0.024275510464376558,0.04922653742703374,3,80.59403228759766,0.9824403524398804,0.8668549656867981,80.59403228759766,1,0.09649789333343506
0.1,0.2,0.024275510464376558,0.04922653742703374,4,83.87555694580078,0.9837319850921631,0.876876711845398,83.87555694580078,1,0.16223427653312683
0.1,0.2,0.024275510464376558,0.04922653742703374,5,84.26485443115234,0.9894184470176697,0.8824535608291626,84.26485443115234,1,0.15274542570114136
0.1,0.2,0.024275510464376558,0.04922653742703374,6,83.62262725830078,0.981202244758606,0.8731151223182678,83.62262725830078,1,0.09662952274084091
0.1,0.2,0.024275510464376558,0.04922653742703374,7,86.14276885986328,0.9781755805015564,0.8752908110618591,86.14276885986328,1,0.17100295424461365
0.1,0.2,0.024275510464376558,0.04922653742703374,8,78.9807357788086,0.9829117059707642,0.8631330132484436,78.9807357788086,1,0.09699241071939468
0.1,0.2,0.024275510464376558,0.04922653742703374,9,81.81755065917969,0.9883531928062439,0.8767143487930298,81.81755065917969,1,0.1626529097557068
0.1,0.2,0.024275510464376558,0.04922653742703374,10,78.91412353515625,0.9862468242645264,0.8660155534744263,78.91412353515625,1,0.09687568992376328
0.1,0.2,0.024275510464376558,0.04922653742703374,11,85.44937133789062,0.9877613186836243,0.8840505480766296,85.44937133789062,1,0.158756822347641
0.1,0.2,0.024275510464376558,0.04922653742703374,12,79.71549987792969,0.9882362484931946,0.8704620599746704,79.71549987792969,1,0.10022804141044617
0.1,0.2,0.024275510464376558,0.04922653742703374,13,70.65515899658203,0.9835527539253235,0.8242828845977783,70.65515899658203,1,0.09889529645442963
