gamma,eps,seed,child_latent_angle_deg,top_1_rho,top_1_phi_deg,top_2_rho,top_2_phi_deg,top_3_rho,top_3_phi_deg,top_4_rho,top_4_phi_deg,top_5_rho,top_5_phi_deg
0.25,0.03,5,73.93973541259766,0.9861881136894226,73.93973541259766,0.9747193455696106,0.4450727105140686,0.07999293506145477,44.51993179321289,0.07042521983385086,170.1339111328125,0.06988804042339325,-7.709805965423584
0.25,0.03,6,77.13591003417969,0.9849092364311218,77.13591003417969,0.9741283059120178,0.06597485393285751,0.0798414945602417,45.254981994628906,0.07924143970012665,-8.314881324768066,0.07696670293807983,166.95172119140625
0.25,0.03,7,76.91272735595703,0.9845434427261353,76.91272735595703,0.9743357300758362,-0.05258200690150261,0.07852207869291306,-7.280622959136963,0.07444483041763306,40.63029861450195,0.06942518055438995,166.87501525878906
0.5,0.005,0,46.50389862060547,0.9915909171104431,46.50390625,0.9826856255531311,-1.9676116704940796,0.21724875271320343,87.7942123413086,0.06503003090620041,0.08190803974866867,0.061635419726371765,167.80279541015625
0.5,0.005,1,46.60780334472656,0.9911232590675354,46.60780715942383,0.9825679063796997,-1.5152169466018677,0.15795809030532837,49.49031448364258,0.06786370277404785,167.48370361328125,0.06520620733499527,-3.133748769760132
0.5,0.005,2,75.03462982177734,0.987014889717102,75.03462982177734,0.9748528599739075,-0.8345189690589905,0.07743005454540253,41.377166748046875,0.06561736762523651,-11.391305923461914,0.06474404036998749,167.64236450195312
0.5,0.005,3,46.59139633178711,0.9911396503448486,46.59139633178711,0.9822925925254822,-1.7414491176605225,0.07029921561479568,-2.153191089630127,0.06658080965280533,169.16761779785156,0.05784882605075836,160.88125610351562
0.5,0.005,4,46.53409957885742,0.9908954501152039,46.53409957885742,0.98199862241745,-1.7302191257476807,0.07754290103912354,40.09701919555664,0.06856048852205276,-1.0695068836212158,0.06589101254940033,169.96971130371094
0.5,0.005,5,46.550479888916016,0.9907146096229553,46.550479888916016,0.9825424551963806,-1.9016258716583252,0.06585490703582764,-2.1020922660827637,0.06475235521793365,168.12139892578125,0.05754583701491356,163.0289764404297
0.5,0.005,6,46.59885025024414,0.9911702275276184,46.598854064941406,0.9819786548614502,-1.810814619064331,0.07615248113870621,40.517303466796875,0.07103495299816132,169.0150604248047,0.06260865181684494,-1.6877411603927612
0.5,0.005,7,46.49449157714844,0.9910009503364563,46.49449157714844,0.9827929139137268,-1.905181884765625,0.08283630758523941,39.99814987182617,0.06944964081048965,-2.8838157653808594,0.06619036942720413,168.7251739501953
0.5,0.01,0,46.95578384399414,0.9910098314285278,46.95578384399414,0.9820111989974976,-2.0097503662109375,0.07295040786266327,45.58279037475586,0.07275818288326263,-1.023458480834961,0.06942164152860641,170.21768188476562
0.5,0.01,1,46.97016143798828,0.9904940128326416,46.97016143798828,0.981923520565033,-2.1034703254699707,0.07659130543470383,42.56234359741211,0.06711947172880173,167.42333984375,0.06416747719049454,-3.779916763305664
0.5,0.01,2,46.82950973510742,0.991325318813324,46.82951354980469,0.983050525188446,-2.08632493019104,0.10995504260063171,-33.83643341064453,0.07860904932022095,41.50974655151367,0.056656599044799805,170.5884552001953
0.5,0.01,3,46.78811264038086,0.9907885193824768,46.78811264038086,0.9819020628929138,-2.0109431743621826,0.07182498276233673,168.5021514892578,0.07055166363716125,45.550472259521484,0.060634419322013855,162.63784790039062
0.5,0.01,4,47.229732513427734,0.9908683896064758,47.229732513427734,0.9820759892463684,-1.9940075874328613,0.08263646066188812,40.62846755981445,0.06944587826728821,167.93792724609375,0.06907007098197937,-2.003591537475586
0.5,0.01,5,47.11296844482422,0.991058349609375,47.11296463012695,0.9827635884284973,-2.018758773803711,0.07501699030399323,43.62991714477539,0.07052262127399445,-3.2404441833496094,0.06429631263017654,169.6043243408203
0.5,0.01,6,75.74894714355469,0.9844897985458374,75.74894714355469,0.9734233021736145,-0.9014157056808472,0.08573702722787857,-7.457712650299072,0.0732276439666748,167.7910614013672,0.0669543519616127,34.504947662353516
0.5,0.01,7,75.59508514404297,0.9844062924385071,75.59508514404297,0.9733489751815796,-1.070439338684082,0.0847768485546112,-7.4296722412109375,0.06828561425209045,36.511287689208984,0.0671166330575943,166.27957153320312
0.5,0.02,0,66.33148193359375,0.9903678297996521,66.33148193359375,0.9801192283630371,-0.39094215631484985,0.07374372333288193,-2.4987988471984863,0.06283927708864212,-170.50405883789062,0.060679007321596146,-9.719392776489258
0.5,0.02,1,82.33649444580078,0.9766804575920105,82.33649444580078,0.970438539981842,2.7313663959503174,0.07697656750679016,47.41938018798828,0.06541839241981506,169.34658813476562,0.06400969624519348,-15.272053718566895
0.5,0.02,2,63.50148391723633,0.9911073446273804,63.50149154663086,0.9777005910873413,-1.0111619234085083,0.08496968448162079,-6.290289878845215,0.07579558342695236,43.65292739868164,0.07578758150339127,166.37660217285156
0.5,0.02,3,75.99906921386719,0.9840978980064392,75.99906921386719,0.9731644988059998,1.0306081771850586,0.07968274503946304,-8.846575736999512,0.07883535325527191,42.247047424316406,0.0648145005106926,-15.496721267700195
0.5,0.02,4,77.2027359008789,0.984359860420227,77.20274353027344,0.973619282245636,-0.7413199543952942,0.0811409130692482,-7.308792591094971,0.080464206635952,43.895442962646484,0.07235346734523773,167.4556884765625
0.5,0.02,5,67.88264465332031,0.9889949560165405,67.88264465332031,0.9763047099113464,-0.2894473373889923,0.07977122068405151,42.01752471923828,0.0793955996632576,-7.525167942047119,0.07003381103277206,169.81915283203125
0.5,0.02,6,66.68901824951172,0.9898074269294739,66.68901824951172,0.9768849015235901,-0.4910261332988739,0.07963748276233673,-6.51115608215332,0.0769178494811058,41.615962982177734,0.06940699368715286,162.8026885986328
0.5,0.02,7,77.10917663574219,0.9841338396072388,77.10917663574219,0.9739808440208435,-0.8236612677574158,0.08218538761138916,43.10243225097656,0.0814509391784668,-8.070480346679688,0.06928238272666931,166.68003845214844
0.5,0.03,0,73.57410430908203,0.9868493676185608,73.5740966796875,0.9744409918785095,0.506631076335907,0.1441868394613266,-152.48028564453125,0.07902444154024124,-6.7196364402771,0.06360673159360886,165.83737182617188
0.5,0.03,1,78.81424713134766,0.9838824272155762,78.81424713134766,0.9739916920661926,-0.28001847863197327,0.07915768027305603,-6.800525188446045,0.06894651800394058,166.3322296142578,0.06735029816627502,38.55128479003906
0.5,0.03,2,74.30899810791016,0.9858623147010803,74.30900573730469,0.9748279452323914,0.661037027835846,0.07904176414012909,-7.2989501953125,0.06553447991609573,160.0941162109375,0.06490017473697662,169.28575134277344
0.5,0.03,3,78.63798522949219,0.9849382638931274,78.63798522949219,0.9729814529418945,-0.41953349113464355,0.08019766211509705,-8.647334098815918,0.07895251363515854,38.00031280517578,0.06541223078966141,163.35858154296875
0.5,0.03,4,74.21354675292969,0.986121416091919,74.21354675292969,0.9749962687492371,0.3653585910797119,0.08042766153812408,-6.926613807678223,0.07289023697376251,164.83909606933594,0.06448333710432053,161.3173828125
0.5,0.03,5,73.98912811279297,0.9860581755638123,73.98912811279297,0.9752860069274902,0.47422078251838684,0.07798858731985092,-9.349165916442871,0.0775667130947113,43.99945831298828,0.07081909477710724,168.25035095214844
0.5,0.03,6,74.22801208496094,0.9858013987541199,74.22801208496094,0.9754855632781982,0.6048775911331177,0.08425784111022949,42.501068115234375,0.0830758735537529,-6.794988632202148,0.06716505438089371,168.97926330566406
0.5,0.03,7,74.10172271728516,0.9859038591384888,74.10172271728516,0.9753341674804688,0.48160386085510254,0.08101216703653336,42.558528900146484,0.08060058951377869,-7.386743068695068,0.07032918184995651,169.47715759277344
1.0,0.005,0,46.54322814941406,0.991270124912262,46.54322814941406,0.9824146032333374,-1.7473000288009644,0.06244881823658943,169.217529296875,0.057126034051179886,-7.340731143951416,0.05630616843700409,159.6352996826172
1.0,0.005,1,46.50946044921875,0.9909645318984985,46.50946044921875,0.9824267029762268,-2.010801076889038,0.07132093608379364,45.64697265625,0.07113562524318695,171.73558044433594,0.06875748932361603,-2.449617624282837
1.0,0.005,2,46.46648406982422,0.9909393787384033,46.46648406982422,0.9833584427833557,-1.8298606872558594,0.07195138931274414,-3.8925962448120117,0.06937026232481003,169.08351135253906,0.05830651894211769,-8.23991870880127
1.0,0.005,3,46.624977111816406,0.9907745718955994,46.624977111816406,0.9820231795310974,-1.7608110904693604,0.07087615877389908,170.01902770996094,0.06690613925457001,47.30644607543945,0.05444268509745598,161.8711700439453
1.0,0.005,4,46.50360870361328,0.9911856055259705,46.50360870361328,0.9827342629432678,-1.8128923177719116,0.08074232190847397,41.12843322753906,0.06952981650829315,167.149169921875,0.06880727410316467,-0.34163975715637207
1.0,0.005,5,46.45876693725586,0.9910160303115845,46.458763122558594,0.9825396537780762,-1.8261812925338745,0.07224427908658981,44.663414001464844,0.06953282654285431,-5.289240837097168,0.06355806440114975,173.50587463378906
1.0,0.005,6,46.45020294189453,0.9910845160484314,46.45020294189453,0.9824361801147461,-1.7222131490707397,0.08089715987443924,39.95817184448242,0.06321466714143753,168.3579559326172,0.05612654983997345,29.110965728759766
1.0,0.005,7,46.11400604248047,0.9950581192970276,91.65829467773438,0.9911065697669983,46.114013671875,0.9826409220695496,-1.6064764261245728,0.07764942944049835,38.60551452636719,0.0682477355003357,-2.8713085651397705
1.0,0.01,0,46.995243072509766,0.9908162951469421,46.995243072509766,0.982447624206543,-2.071845054626465,0.07989607751369476,42.13334274291992,0.0688696876168251,-1.518136978149414,0.06308592855930328,165.31423950195312
1.0,0.01,1,46.98108673095703,0.9912675619125366,46.98108673095703,0.981807291507721,-1.8543312549591064,0.06674101203680038,49.197296142578125,0.06635452806949615,1.080139398574829,0.0637035220861435,169.15414428710938
1.0,0.01,2,46.99922561645508,0.9912968873977661,46.99922180175781,0.9825518727302551,-1.763613224029541,0.07996482402086258,39.430999755859375,0.0637759193778038,166.79638671875,0.05854860693216324,161.99557495117188
1.0,0.01,3,78.22876739501953,0.9825623631477356,78.22876739501953,0.972665011882782,-1.4598397016525269,0.08122842013835907,41.92921829223633,0.07172249257564545,166.97723388671875,0.060269393026828766,-11.693452835083008
1.0,0.01,4,46.97458267211914,0.9907971620559692,46.974578857421875,0.9826638698577881,-2.1285362243652344,0.08268328756093979,40.33080291748047,0.07340358197689056,-1.0995440483093262,0.06451685726642609,170.10934448242188
1.0,0.01,5,78.43685913085938,0.9836798906326294,78.43685913085938,0.9736936092376709,-1.4807565212249756,0.07913410663604736,43.34391403198242,0.07830824702978134,-8.349448204040527,0.07303164154291153,165.72247314453125
1.0,0.01,6,47.064640045166016,0.9908604621887207,47.064640045166016,0.9820455312728882,-1.897257924079895,0.07252562046051025,168.38796997070312,0.05874336510896683,161.0413818359375,0.053111568093299866,31.928508758544922
1.0,0.01,7,47.01548385620117,0.9911854863166809,47.01548385620117,0.9820302128791809,-1.7718013525009155,0.07984192669391632,40.36820983886719,0.06919650733470917,169.4795684814453,0.057071082293987274,161.2674560546875
1.0,0.02,0,69.66786193847656,0.98857581615448,69.66786193847656,0.9757874608039856,-0.041701789945364,0.0800250917673111,-6.506644248962402,0.07593947649002075,168.2122039794922,0.07164967805147171,48.2140007019043
1.0,0.02,1,68.30570983886719,0.988621175289154,68.30570220947266,0.9762214422225952,-0.037683431059122086,0.07954742759466171,41.21281051635742,0.07792188227176666,-9.087187767028809,0.07419994473457336,170.42575073242188
1.0,0.02,2,68.22650909423828,0.9893203973770142,68.22650909423828,0.976786732673645,-0.2423516809940338,0.0804147720336914,41.21376419067383,0.06347141414880753,-11.804593086242676,0.062407881021499634,161.5774383544922
1.0,0.02,3,79.56383514404297,0.9828223586082458,79.56383514404297,0.9732803702354431,-1.0131938457489014,0.08279868960380554,41.7248649597168,0.06636150926351547,167.108154296875,0.06113746389746666,-11.187292098999023
1.0,0.02,4,64.6025619506836,0.9906510710716248,64.6025619506836,0.9780382513999939,-0.7492389678955078,0.07501877099275589,43.22993087768555,0.0683281272649765,162.51483154296875,0.06831240653991699,168.14109802246094
1.0,0.02,5,67.07025909423828,0.9895199537277222,67.07025909423828,0.9767255187034607,-0.36438894271850586,0.07887150347232819,-8.216865539550781,0.07728097587823868,44.59653091430664,0.07547338306903839,168.9220733642578
1.0,0.02,6,70.67210388183594,0.9875128269195557,70.67210388183594,0.9750066995620728,0.32797807455062866,0.08068838715553284,42.662166595458984,0.07841505110263824,-10.00163459777832,0.06766713410615921,168.2649688720703
1.0,0.02,7,79.57292938232422,0.9829155802726746,79.57292938232422,0.97348552942276,-1.0350090265274048,0.0862339660525322,-6.031398773193359,0.06784717738628387,165.87466430664062,0.06525056064128876,31.14955711364746
1.0,0.03,0,74.33536529541016,0.9862626194953918,74.33536529541016,0.9756008982658386,0.5802435874938965,0.08079458028078079,-8.632213592529297,0.06575781106948853,171.29598999023438,0.062960185110569,160.3347930908203
1.0,0.03,1,73.9636459350586,0.9863340854644775,73.96363830566406,0.9753937125205994,0.653266966342926,0.07601206749677658,46.98094940185547,0.06602086871862411,-13.328924179077148,0.06269330531358719,168.03736877441406
1.0,0.03,2,74.03643035888672,0.9860091805458069,74.03643035888672,0.975226640701294,0.4019928574562073,0.085898756980896,-8.12670612335205,0.06961190700531006,168.5246124267578,0.0631900355219841,161.2490692138672
1.0,0.03,3,73.70001220703125,0.9866172075271606,73.70001220703125,0.9755233526229858,0.4787953495979309,0.08495935052633286,40.40586471557617,0.08156777918338776,-6.956517696380615,0.06994327157735825,166.41795349121094
1.0,0.03,4,80.6031494140625,0.9829177260398865,80.6031494140625,0.9730099439620972,-0.7951266765594482,0.08309786766767502,42.962520599365234,0.07340531796216965,166.02890014648438,0.0626450851559639,161.66952514648438
1.0,0.03,5,80.452880859375,0.9839856028556824,80.45287322998047,0.9729527831077576,-0.7835034132003784,0.09442432969808578,59.218807220458984,0.0844152420759201,42.0620002746582,0.08248487859964371,-6.009437084197998
1.0,0.03,6,74.00032806396484,0.9864985346794128,74.00032806396484,0.9747744798660278,0.513350248336792,0.0821816697716713,-7.365943431854248,0.07954586297273636,41.62583541870117,0.06746558845043182,166.96926879882812
1.0,0.03,7,74.04317474365234,0.9862584471702576,74.04317474365234,0.975831925868988,0.4735412895679474,0.08114545792341232,-6.871638298034668,0.08007831126451492,43.29580307006836,0.0736224353313446,168.28704833984375
2.0,0.005,0,46.3576774597168,0.9918932318687439,46.3576774597168,0.9838939309120178,-1.7541075944900513,0.17083141207695007,-124.02705383300781,0.08830777555704117,37.365257263183594,0.06665705144405365,0.6827226281166077
2.0,0.005,1,46.53282928466797,0.9913827180862427,46.5328369140625,0.9833914637565613,-1.806421160697937,0.08229328691959381,40.046470642089844,0.0688023567199707,-4.661348342895508,0.06108764186501503,168.42433166503906
2.0,0.005,2,46.41189956665039,0.9908990263938904,46.411903381347656,0.9830755591392517,-1.910794734954834,0.08177963644266129,37.93730163574219,0.07069191336631775,-2.2482783794403076,0.06544141471385956,172.8007354736328
2.0,0.005,3,46.588321685791016,0.9910584688186646,46.588321685791016,0.9821252822875977,-1.9190274477005005,0.06922205537557602,-3.884047269821167,0.06591863930225372,52.850685119628906,0.06104704365134239,170.56781005859375
2.0,0.005,4,46.56354522705078,0.9909982085227966,46.56354522705078,0.9834567904472351,-1.9034721851348877,0.07241854071617126,-1.6990830898284912,0.06599758565425873,47.1603889465332,0.06066069006919861,169.9552001953125
2.0,0.005,5,46.53553009033203,0.9910784363746643,46.53553009033203,0.9832053780555725,-1.7501282691955566,0.07327238470315933,167.69732666015625,0.07280664145946503,-1.978407859802246,0.05430951341986656,161.18719482421875
2.0,0.005,6,46.526309967041016,0.9914010763168335,46.526309967041016,0.9836152195930481,-1.4531110525131226,0.16423453390598297,110.22537231445312,0.0807190015912056,38.1104736328125,0.06819974631071091,-3.5042123794555664
2.0,0.005,7,46.52446746826172,0.9910650253295898,46.52446746826172,0.9831916689872742,-1.739440679550171,0.07074562460184097,-2.0941696166992188,0.06701647490262985,168.31375122070312,0.06444693356752396,52.565372467041016
2.0,0.01,0,47.06133270263672,0.9910419583320618,47.06133270263672,0.9824944138526917,-1.9986345767974854,0.08012060821056366,42.03900909423828,0.0716286301612854,1.4273821115493774,0.07089325040578842,169.71630859375
2.0,0.01,1,48.304351806640625,0.9861916303634644,48.304351806640625,0.9841466546058655,-35.024471282958984,0.09356013685464859,45.968650817871094,0.07437120378017426,-2.879537343978882,0.07152163982391357,72.77086639404297
2.0,0.01,2,80.9144515991211,0.981580376625061,80.9144515991211,0.9723408222198486,-1.7437386512756348,0.08443861454725266,-5.12248420715332,0.06468123942613602,-9.743474006652832,0.06367210298776627,161.58445739746094
2.0,0.01,3,46.74024963378906,0.9908288717269897,46.74024963378906,0.9834793210029602,-1.9805190563201904,0.08484754711389542,38.27640914916992,0.07385202497243881,169.8889923095703,0.07060012221336365,-2.5843746662139893
2.0,0.01,4,47.070621490478516,0.991400957107544,47.070621490478516,0.9823128581047058,-2.1337146759033203,0.08178096264600754,39.194374084472656,0.07147563993930817,0.9594222903251648,0.06392867118120193,168.49423217773438
2.0,0.01,5,46.933197021484375,0.9906539916992188,46.933204650878906,0.9822167158126831,-1.974473237991333,0.08268718421459198,41.82404327392578,0.06643480062484741,-1.4597702026367188,0.06098812445998192,168.89669799804688
2.0,0.01,6,47.01968002319336,0.9908846020698547,47.019676208496094,0.9824776649475098,-1.9356151819229126,0.0798211395740509,41.35398864746094,0.06928405910730362,0.4299527406692505,0.06435796618461609,167.1493377685547
2.0,0.01,7,46.809181213378906,0.9908539056777954,46.809181213378906,0.9839286208152771,-1.8714878559112549,0.2142217755317688,-90.88648223876953,0.06883108615875244,-1.278954267501831,0.06600620597600937,48.11021041870117
2.0,0.02,0,72.05532836914062,0.9876837134361267,72.05532836914062,0.9760863780975342,0.24140606820583344,0.08236252516508102,37.752838134765625,0.08138486742973328,-7.502657413482666,0.07242873311042786,167.47006225585938
2.0,0.02,1,70.4107437133789,0.9880474805831909,70.4107437133789,0.9759740233421326,0.1862746924161911,0.07061199843883514,46.4404411315918,0.06518000364303589,168.17822265625,0.06484731286764145,-12.388059616088867
2.0,0.02,2,66.4462661743164,0.9904150366783142,66.4462661743164,0.9770232439041138,-0.3457169830799103,0.08273348957300186,-4.919960975646973,0.07585589587688446,170.3742218017578,0.06815148144960403,45.98039627075195
2.0,0.02,3,69.77977752685547,0.9886993169784546,69.77978515625,0.9749237895011902,0.11371929943561554,0.08403582125902176,41.47229766845703,0.07750725001096725,167.0003662109375,0.0624861866235733,160.80653381347656
2.0,0.02,4,47.754268646240234,0.991500735282898,47.75426483154297,0.9846493601799011,-2.7084014415740967,0.08135155588388443,41.126155853271484,0.07157785445451736,-1.972963809967041,0.06639134138822556,166.51878356933594
2.0,0.02,5,70.27066040039062,0.9879773855209351,70.27066040039062,0.9747991561889648,0.057060156017541885,0.08083564043045044,-8.118515014648438,0.07460618019104004,168.1110382080078,0.06560315191745758,54.02177047729492
2.0,0.02,6,67.93415832519531,0.9901152849197388,67.93415832519531,0.9771666526794434,-0.4426705539226532,0.15034550428390503,5.80368709564209,0.0826142355799675,36.63867950439453,0.08019303530454636,-7.910797119140625
2.0,0.02,7,48.267574310302734,0.9916056990623474,48.26757049560547,0.9837851524353027,-2.790409564971924,0.07119141519069672,0.037153229117393494,0.0688149482011795,167.8929443359375,0.06679897010326385,158.95468139648438
2.0,0.03,0,74.05022430419922,0.986151397228241,74.05023193359375,0.9748380780220032,0.6187081336975098,0.08306529372930527,-8.333257675170898,0.06663791090250015,166.54782104492188,0.06235552206635475,161.0032958984375
2.0,0.03,1,73.89620208740234,0.9863942265510559,73.89620208740234,0.9748880863189697,0.31765487790107727,0.0812072828412056,38.62517547607422,0.06748497486114502,166.8413848876953,0.0635368674993515,-10.674105644226074
2.0,0.03,2,74.10357666015625,0.986422061920166,74.10357666015625,0.97605299949646,0.5138693451881409,0.08327115327119827,-6.111305236816406,0.07006070762872696,167.62294006347656,0.06881141662597656,46.648780822753906
2.0,0.03,3,73.97772979736328,0.987012505531311,73.97772979736328,0.9757912755012512,0.5348538756370544,0.08122319728136063,42.69277572631836,0.08052701503038406,-5.935066223144531,0.06562492996454239,167.16395568847656
2.0,0.03,4,74.20687103271484,0.9859830141067505,74.20686340332031,0.9761382937431335,0.5514901280403137,0.08375369757413864,-6.474369049072266,0.07132256776094437,47.720027923583984,0.062125686556100845,170.50390625
2.0,0.03,5,74.54170989990234,0.9856681823730469,74.54170989990234,0.9752453565597534,0.807739794254303,0.08649423718452454,-6.3428497314453125,0.07059162110090256,168.68910217285156,0.0633874163031578,-12.114479064941406
2.0,0.03,6,74.33539581298828,0.9861950874328613,74.33539581298828,0.9755192995071411,0.5321727395057678,0.08465192466974258,-8.919997215270996,0.06261970847845078,166.67428588867188,0.060668863356113434,159.39906311035156
2.0,0.03,7,45.23463821411133,0.9939289093017578,95.84856414794922,0.9917493462562561,45.23463821411133,0.9858059287071228,-4.195123672485352,0.08211851119995117,39.30531692504883,0.06708984076976776,1.8411234617233276
5.0,0.005,0,46.48151397705078,0.991363525390625,46.48151397705078,0.9831277132034302,-1.5513888597488403,0.07064308226108551,0.016992544755339622,0.06565118581056595,167.2463836669922,0.0552111491560936,-3.236010789871216
5.0,0.005,1,46.34830856323242,0.9912084937095642,46.34830856323242,0.9839935302734375,-1.5071924924850464,0.05997130647301674,167.04647827148438,0.052950430661439896,50.534706115722656,0.05187287554144859,60.290653228759766
5.0,0.005,2,46.54647445678711,0.9912352561950684,46.54647445678711,0.9827754497528076,-1.6541520357131958,0.06691932678222656,168.1964569091797,0.06650087982416153,-4.318572998046875,0.055073536932468414,-9.045734405517578
5.0,0.005,3,46.32219696044922,0.9916588068008423,46.32218933105469,0.9840608835220337,-1.7969785928726196,0.09587220847606659,158.92660522460938,0.08035619556903839,38.664241790771484,0.07312007993459702,1.3132867813110352
5.0,0.005,4,46.53871154785156,0.9916889071464539,46.53871154785156,0.983526349067688,-1.5107920169830322,0.0820937231183052,42.35055160522461,0.06235533580183983,168.09019470214844,0.05494701862335205,62.42601776123047
5.0,0.005,5,46.52933120727539,0.991336464881897,46.52933120727539,0.9838402271270752,-2.0044281482696533,0.08574240654706955,38.98915481567383,0.07550258934497833,-0.27170658111572266,0.06326755881309509,169.48565673828125
5.0,0.005,6,46.411415100097656,0.9919295907020569,46.41141891479492,0.9848693013191223,-1.7542539834976196,0.26344966888427734,131.8463134765625,0.05550217628479004,-8.12559700012207,0.054983995854854584,171.11227416992188
5.0,0.005,7,46.482635498046875,0.9914490580558777,46.482635498046875,0.9843314290046692,-1.8315421342849731,0.082747682929039,38.94921875,0.070285864174366,-0.042873408645391464,0.06938868761062622,170.17474365234375
5.0,0.01,0,47.03074264526367,0.9912168383598328,47.03074264526367,0.9836495518684387,-1.9062445163726807,0.08315040916204453,40.05331802368164,0.06635703891515732,-8.19880485534668,0.057187698781490326,170.0897979736328
5.0,0.01,1,47.22605514526367,0.9911155104637146,47.22605514526367,0.9830449223518372,-1.8831743001937866,0.0834241658449173,38.70102310180664,0.06585218757390976,167.69422912597656,0.0657702311873436,-8.938065528869629
5.0,0.01,2,46.921478271484375,0.9913761615753174,46.921478271484375,0.9829576015472412,-2.0077762603759766,0.06843381375074387,1.3656481504440308,0.0662280023097992,167.59344482421875,0.059827107936143875,55.88799285888672
5.0,0.01,3,47.24388122558594,0.991195023059845,47.24388122558594,0.9839704632759094,-1.9952406883239746,0.07980979233980179,37.79081726074219,0.07087655365467072,-1.258593201637268,0.058107320219278336,-6.6337504386901855
5.0,0.01,4,47.0149040222168,0.9912542700767517,47.0149040222168,0.9843495488166809,-1.9458224773406982,0.08369074016809464,40.335777282714844,0.0710492804646492,-2.644597291946411,0.06739985942840576,165.43406677246094
5.0,0.01,5,46.925628662109375,0.991509735584259,46.925628662109375,0.9841848611831665,-1.7557213306427002,0.08582720160484314,40.086936950683594,0.06427319347858429,165.89830017089844,0.054267767816782,60.57559585571289
5.0,0.01,6,46.9410285949707,0.9915472865104675,46.94102478027344,0.9831493496894836,-1.7924904823303223,0.08082422614097595,42.71868896484375,0.06808532029390335,168.8963165283203,0.06639687716960907,-4.8636250495910645
5.0,0.01,7,47.115447998046875,0.9917013645172119,47.115447998046875,0.9831394553184509,-1.6942764520645142,0.0630025640130043,-7.111074924468994,0.060757484287023544,57.56364822387695,0.06043889746069908,168.42953491210938
5.0,0.02,0,46.4720344543457,0.9924798607826233,46.4720344543457,0.9875714778900146,-2.5531651973724365,0.06296446174383163,-2.6610066890716553,0.06269310414791107,163.89999389648438,0.05893977731466293,61.271728515625
5.0,0.02,1,70.43034362792969,0.9882740378379822,70.43034362792969,0.9765645265579224,0.24393466114997864,0.06266096234321594,-15.709245681762695,0.060087721794843674,-28.55316734313965,0.05725180730223656,24.431583404541016
5.0,0.02,2,45.989078521728516,0.994257390499115,91.63378143310547,0.9918450117111206,45.98907470703125,0.983961820602417,-1.7323274612426758,0.08221084624528885,39.667579650878906,0.07144419848918915,2.306943655014038
5.0,0.02,3,65.31239318847656,0.9911683201789856,65.31239318847656,0.9782841205596924,-0.5047387480735779,0.08001641184091568,-4.958547592163086,0.06260637938976288,-7.899956703186035,0.06143663451075554,169.04315185546875
5.0,0.02,4,66.10926818847656,0.991184651851654,66.10926818847656,0.9774919748306274,-0.45992717146873474,0.06916289031505585,-157.95745849609375,0.061397735029459,55.81464767456055,0.05912519618868828,165.47747802734375
5.0,0.02,5,66.67024230957031,0.9906183481216431,66.67024230957031,0.9789150953292847,-0.5512445569038391,0.14020013809204102,104.46604919433594,0.08260074257850647,38.843231201171875,0.08128926157951355,-5.164092063903809
5.0,0.02,6,74.8694076538086,0.9864053726196289,74.8694076538086,0.973606526851654,1.191185712814331,0.11058051139116287,-98.17023468017578,0.07640951871871948,-5.320672512054443,0.06627628207206726,170.60733032226562
5.0,0.02,7,66.56941986083984,0.9898433089256287,66.56941223144531,0.978654682636261,-0.4443732798099518,0.08206373453140259,41.92140197753906,0.06511316448450089,-8.82636833190918,0.06186870485544205,-27.890317916870117
5.0,0.03,0,73.9251708984375,0.9864381551742554,73.9251708984375,0.9765896797180176,0.5523046851158142,0.0809057205915451,-4.453312873840332,0.064829982817173,166.8264923095703,0.06448554992675781,53.97627639770508
5.0,0.03,1,73.9676513671875,0.9864539504051208,73.9676513671875,0.9765485525131226,0.34585073590278625,0.0819469466805458,38.17350769042969,0.07899854332208633,-7.804765224456787,0.0643782839179039,166.1240234375
5.0,0.03,2,74.30744934082031,0.9864198565483093,74.30744934082031,0.9759372472763062,0.9678298234939575,0.07058296352624893,169.3743438720703,0.06217704340815544,55.54949188232422,0.06175260618329048,-11.893083572387695
5.0,0.03,3,73.83447265625,0.987067461013794,73.83447265625,0.9752330780029297,0.5681596994400024,0.06639281660318375,166.23780822753906,0.06326538324356079,160.19647216796875,0.057548437267541885,67.05004119873047
5.0,0.03,4,73.73320770263672,0.98697429895401,73.73320770263672,0.9759185910224915,0.49946895241737366,0.08358297497034073,43.02635955810547,0.07857232540845871,-6.767817974090576,0.0695078894495964,167.7205352783203
5.0,0.03,5,74.0840835571289,0.9864525198936462,74.0840835571289,0.9759424924850464,0.5508516430854797,0.0809360146522522,39.814491271972656,0.07935727387666702,-5.258825778961182,0.06576932966709137,167.4510040283203
5.0,0.03,6,74.41698455810547,0.9854854345321655,74.41698455810547,0.975577175617218,0.6437922716140747,0.08125809580087662,-5.233319282531738,0.060502488166093826,-27.832990646362305,0.05915607511997223,-20.016992568969727
5.0,0.03,7,84.32106018066406,0.9820019602775574,84.32106018066406,0.9716101884841919,-1.340141773223877,0.12335129827260971,132.1633758544922,0.08114409446716309,38.090755462646484,0.06050344556570053,-13.968158721923828
10.0,0.005,0,46.44221878051758,0.9911181926727295,46.442222595214844,0.9850509762763977,-1.4069195985794067,0.09082353860139847,152.70350646972656,0.06801117956638336,2.5670878887176514,0.06484565138816833,167.2270050048828
